datetime,content,title
2018/10/20 0:25,纳指转跌。,
2018/10/20 0:21,【美股芯片类股普遍下跌】AMD下跌5%，领跌芯片股，此前，New Street Research首席覆盖AMD，并给予其卖出评级，目标价为18美元；英伟达跌超4%，美光科技跌近2%，英特尔跌1.6%，德州仪器跌1.3%，恩智浦跌0.8%。,
2018/10/20 0:19,韩国总统文在寅请求德国总理默克尔将韩国钢铁豁免于欧盟钢铁贸易的保护性措施之外。,
2018/10/20 0:18,美国亚特兰大联储主席Bostic（2018年FOMC票委）：有迹象表明，美国经济继续扩张。,
2018/10/20 0:17,截至目前，标普500指数11大板块中，有8大板块上涨，3大板块下跌；消费品板块领涨，涨幅超过2%，其次是公用事业板块；医疗保健板块领跌。,
2018/10/20 0:14,意大利政府下调2019年预算赤字占GDP比重的目标至2.1%。,
2018/10/20 0:10,英国央行行长卡尼：英国银行业能同时应对英国脱欧与贸易战。央行关于英国脱欧的压力测试“是严苛的，但似乎也是合理的”。英国脱欧所带来的最大风险与合同的延续性有关。央行关注最糟糕的情况，而不是最有可能的英国脱欧问题。,
2018/10/20 0:02,欧洲央行管委、奥地利央行行长Nowotny：意大利财政困境可能会拖累银行业。,
2018/10/20 0:01,West Coast金融三季度增持苹果公司、AGN、微软、THO、OMCL；减持耐克、百事、IBM、AEO、EMR；清仓PCH、SPYX、KMI；建仓做多联邦快递、MAR、WFC、PPBI。,
2018/10/21 23:47,沙特外交大臣Jubeir：沙特不知道记者Khashoggi是如何被杀害的，也不知道尸体在哪里。（福克斯新闻）,
2018/10/21 23:43,兴业策略：决策层与监管层及时果断发声，直面问题，有望改善投资者悲观预期，统一认识、树立信心；接连的政策“组合拳”使我们有效避免了一场潜在的流动性“危机”，因而坚定看好市场中级反弹。,
2018/10/21 23:23,美国财长Mnuchin：并不期待进口伊朗石油的国家在11月将购买量降至零，但最终不得不降至零。各国必须将从伊朗购买的石油减少20%以上，才能有资格获得美国制裁的豁免。,
2018/10/21 22:49,富国银行认为，下周欧洲央行将公布10月利率决议，预计将按兵不动，货币政策声明的措辞和基调对于下步政策行动而言，是关键所在。,
2018/10/21 22:40,土耳其总统埃尔多安：将在下周二（10月23日）就记者Khashoggi死亡事件发作出必要声明。,
2018/10/21 22:36,英国、法国和德国就Khashoggi死亡发表联合声明。,
2018/10/21 22:20,【城镇化迈入都市圈时代 大城市掀市域铁路建设热潮】“铁路+城市轨道交通”的发展模式已经难以适应城镇化的变化需求，不少城市开始尝试构建多层次轨道交通系统。包括北京、上海、天津、重庆、深圳、成都等城市在内，都开通了一些市域铁路线路。（一财）,
2018/10/21 21:56,【北京中介协会：住房租赁市场量价继续回落】8月20日，北京房地产中介行业协会组织十家租赁企业公开承诺在2个月内投放12万套（间）不涨租金房源。据北京市房地产中介行业协会负责人介绍，到10月20日十家租赁服务企业累计投放房源13.31万套（间），完成公开承诺总量的1.1倍。环比9月，北京住房租赁市场量、价继续回落。成交量环比降约8%；在租金方面，“自如”整租的租金环比下降5.5%，“相寓”租金环比下降4.3%，“蛋壳”租金环比下降0.1%。,
2018/10/21 21:55,【10月前两交易周地方债发行量环比9月同期大幅下降】来自财汇大数据终端的最新统计数据显示，截至10月19日，10月前两个交易周债券一级市场共计发行地方债1430.44亿元。较9月前两个交易周地方债2413.98亿元的发行量，环比大幅下降了40.74%。（中证网）,
2018/10/21 21:43,【险资专项产品主投上市公司股票、债券等，将设定合理锁定期】银保监主席郭树清此前提出“允许保险资金设立专项产品参与化解上市公司股票质押流动性风险”。据悉，专项产品将面向保险公司等机构投资者募集资金，主要投资于上市公司股票、债券等标的，参与化解股票质押流动性风险。该产品将设定合理锁定期，不纳入权益投资比例监管，主要采取股东受让、上市公司回购以及其他方式平稳退出。（证券时报）,
2018/10/21 21:41,【浙江谋划建设LNG全国登陆中心，力争向国家管网输出天然气】浙江省发改委副主任、能源局局长蔡刚在19日浙江舟山举行的新奥舟山LNG接收站正式投运暨2018年冬季保供工作启动会上表示，LNG接收站将成为浙江省天然气供应的重要来源，我们发改委、能源局正在制定扩大LNG接收站、建设全国重要的LNG登陆中心的建设规划，从而从根本上缓解浙江省天然气供应的不充分不平衡问题，并力争向国家管网输出天然气。,
2018/10/21 21:39,【太平洋证券：政策底已经出现 短期成长股可能占优】太平洋证券发文称，结合领导层的发言以及过往类似经验来看，政策底可以说已经出现，而市场底也并不遥远。而市场轮动中，由于中小创利空暂时出尽，结合刘鹤副总理上周五对国有企业及民营企业关系的论述、银保监会及各地方政府的救市措施（最主要是积极解决中小企业质押问题），短期成长股可能占优。,
2018/10/21 21:38,沙特宣布成立首个特别经济区。（沙特通讯社）,
2018/10/21 21:34,克里姆林宫称将就美国总统特朗普计划退出《中导条约》一事向美国政府方面寻求解释。（俄新社）,
2018/10/21 21:25,【航天科技集团一院发布全面深化改革方案：组建五大业务群，加快资产证券化】中国航天科技集团有限公司一院改革总体方案18日正式发布。根据方案，航天一院改革将分三步走，并组建职能管理服务、研究发展、系统工程、产业发展、能力提升等五大业务群。方案明确，到2025年，航天一院将在事业单位改制全部完成、理顺产权关系、院本级和院属单位实现公司制运行的基础上，加快资产证券化，支撑世界一流航天企业集团建设。,
2018/10/21 21:16,前苏联总统戈尔巴乔夫：美国计划退出《中导条约》是一个错误。,
2018/10/21 21:15,美国全国广播公司与华尔街日报所作联合民调显示，民主党在中期选举中拥有9个百分点的领先优势。,
2018/10/21 21:08,【香港旅游发展局主席：加强粤港澳大湾区旅游发展的协调统筹 打造世界级旅游区】全国政协常委、香港旅游发展局主席、香港潮属社团总会监事会主席林建岳21日在广州建议，加强粤港澳大湾区旅游发展的协调统筹，确立大湾区“全域旅游”战略，研究制定规划，解决大湾区旅游合作发展的重大问题，妥善处理各种矛盾和阻碍，将粤港澳大湾区打造成为世界级旅游区。（中新社）,
2018/10/21 21:08,【新华社评论员：稳中向好的成绩单提振信心】在贸易保护主义不断抬头、全球经济复苏面临更多不确定性等多重挑战下，三季度我国交出稳中向好、稳中有进的“成绩单”，折射出中国经济依然稳健前行的强大韧劲和巨大潜力。我们完全有条件实现今年的主要目标任务，在保持经济中高速增长、迈向高质量发展的大路上行稳致远。,
2018/10/21 21:07,美国国会参议院外交委员会主席Corker：不认为有人会相信沙特关于Khashoggi死亡事件的说法。（CNN）,
2018/10/21 21:01,意大利副总理Di Maio：欧元方面没有B计划，重申不打算离开欧洲及欧元。（意大利广播电视公司）,
2018/10/21 21:00,【住建部拟将101种行为列入失信联合惩戒名单】住建部网站近日发布消息，为加强住房城乡建设领域社会信用体系建设，住房城乡建设部日前起草了《住房城乡建设领域信用信息管理暂行办法（网上征求意见稿）》、《住房城乡建设领域失信联合惩戒对象名单管理暂行办法（网上征求意见稿）》和《住房城乡建设领域守信联合激励对象名单管理暂行办法（网上征求意见稿）》，并向社会公开征求意见。,
2018/10/21 20:54,【日本制造又陷丑闻！隔震器生产商数据造假，或殃及近千栋建筑！】日前，日本油压系统产品制造商KYB公司承认篡改了其生产和销售的油隔震器的性能数据。19号，该公司高管出面道歉。KYB公司表示，日本全国确定使用和怀疑使用涉事产品的建筑达近千栋。篡改行为可能发生在2003年1月至2018年9月之间，涉事检测员至少8人。问题装置可能会导致建筑无法满足日本的抗震标准，这也引发日本民众广泛担忧。日本国土交通省已要求全国88家隔震器生产商调查本公司是否有篡改数据行为，并于12月21号之前提交报告书。,
2018/10/21 20:47,德国外长：美国应该仔细考虑退出中导条约的后果。,
2018/10/21 20:45,【浙江交科：前三季度净利9.73亿元 同比增五成】浙江交科10月21日晚披露三季报，公司前三季度实现营收182.6亿元，同比增长42%；净利为9.73亿元，同比增长52%。预计2018年全年净利为11.68亿元至12.78亿元，同比增长5.24%至15.47%。,
2018/10/21 20:44,【通鼎互联：2018年净利预增0%至30%】通鼎互联10月21日晚披露三季报，公司前三季度营收为33.31亿元，同比增长5.49%；净利为4.7亿元，同比增长10.52%。预计2018年全年净利为5.95亿元至7.74亿元，同比增长0%至30%。,
2018/10/21 20:41,伊朗明年将启动价值40亿美元的石化项目。（伊朗伊斯兰共和国通讯社）,
2018/10/21 20:37,【古井贡包销品涨价15% 区域龙头发起今年第三轮涨价潮】亳州古井销售有限公司将对运营包销所有“古井贡酒”产品价格进行上涨，按照现行价格统一提升15%，并且2019年将根据市场情况持续调整价格。至此，已有古井、仰韶、国缘、洋河、四特等五家酒企宣布了10月起上调战略产品的消息，也是今年第三轮涨价潮。有行业人士评论，本轮涨价是由区域龙头企业发起的。（微酒）,
2018/10/21 20:19,爱尔兰欧洲事务部长Mcentee：英国首相特雷莎·梅承诺了后备协议，在任何情况下都不会出现爱尔兰边界问题，欧盟坚定支持爱尔兰。,
2018/10/21 20:13,【银保监会多项实质性举措推动金融市场健康发展】银保监会有关部门负责人表示，办法有利于强化银行理财业务风险隔离，引导理财资金以合法、规范形式进入实体经济和金融市场，同时促进统一同类资管产品监管标准，有序打破刚性兑付，有效防控金融风险。（新华网）,
2018/10/21 19:48,【金河生物：2018年全年净利预增30%至60%】金河生物10月21日晚披露三季报，公司前三季度营收为11.11亿元，同比增长15.09%；净利为1.29亿元，同比增长29.87%。公司预计2018年全年净利为1.41亿元至1.73亿元，同比增长30%至60%，主要系公司主要产品市场销售良好，产品价格稳中有升，销售收入增长。,
2018/10/21 19:39,【险资参与化解股权质押风险具体方案或正在制定中】接近监管人士称，专项产品按照市场化原则设立发行，面向保险公司等机构投资者募集资金，主要投资于上市公司股票、债券等标的，参与化解股票质押流动性风险。允许保险资金设立专项产品参与化解上市公司股票质押流动性风险，专项产品将设定合理锁定期，不纳入权益投资比例监管，主要采取股东受让、上市公司回购以及其他方式平稳退出。（一财）,
2018/10/21 19:38,【中材科技：前三季度净利7.46亿元，同比增24%】中材科技10月21日晚披露三季报，公司前三季度营收为78亿元，同比增长7.89%；净利为7.46亿元，同比增长24.27%。公司预计2018年全年净利为7.67亿元至9.21亿元，同比增长0%至20%。,
2018/10/21 19:31,【10月21日周日《新闻联播》要闻七条】今天《新闻联播》的主要内容有：1、习近平总书记回信勉励广大民营企业家，心无旁骛创新创造，踏踏实实办好企业。2、中央脱贫攻坚专项巡视完成进驻，聚焦脱贫攻坚，督促责任落实。3、青岛：扬帆起航，开创海洋经济新时代。4、我国产业工人队伍建设改革取得实效。5、广州：以开放促发展，向改革要活力。6、陕西：移民搬迁助力乡村振兴。7、我国首个植入标准化元素博览会开幕。,
2018/10/21 19:19,【设研院：前三季度净利1.75亿元 同比增45%】设研院10月21日晚披露三季报，公司前三季度营收为6.36亿元，同比增长19%；净利为1.75亿元，同比增长45%。,
2018/10/21 19:05,【迅游科技：参与设立军民融合专项基金】迅游科技10月21日晚公告，公司拟与信元欣悦共同出资成立军民融合专项基金——深圳前海欣悦信元投资管理中心（有限合伙）。基金目标募集总金额为7000万元，其中公司作为有限合伙人认缴出资500万元。专项基金主要投向军民融合方向的产业投资布局，有利于积极拓展互联网实时交互加速应用场景在军民融合领域的应用，从而更好地实现公司的战略规划和布局。,
2018/10/21 19:00,【中国成为推动亚欧互联互通关键力量】中国国务院总理李克强日前在布鲁塞尔出席第十二届亚欧首脑会议时发表重要讲话，呼吁以互联互通推动亚欧联动发展。分析人士认为，“一带一路”倡议提出五年来，得到欧亚各国积极回应，在促进欧亚互联互通方面取得丰硕成果，中国已成为推动亚欧互联互通的关键力量。（新华社）,
2018/10/21 18:59,【常铝股份：前三季度净利同比降75%】常铝股份10月21日晚披露三季报，公司前三季度营收为29.45亿元，同比增长2.33%；净利为2714万元，同比下降75.43%。预计2018年全年净利为7500万元至1.4亿元，同比下降17.95%至56.05%，业绩变动主要系：国内产品竞争加剧，毛利率下降；铝价波动对业绩的影响。,
2018/10/21 18:47,【海通策略荀玉根：年内幅度最大的反弹正在展开】海通策略荀玉根、李影发文称，年内幅度最大的反弹正在展开，逻辑是估值和情绪处于历史底部、快速大幅急跌后政策利好不断。2000年来每年都有一波10%以上的行情，今年有望是这次。行业方面，哑铃型配置，消费和银行更优，精选科技股龙头。,
2018/10/21 18:45,【上市险企前9月成绩单出炉 四大寿险总保费超万亿】近日，上市保险公司的9月保费已披露完毕，前9月寿险业务总保费超万亿元，继续维持较好的保费增长态势，新单下滑则进一步收窄。今年1-9月，国寿股份、平安寿险、太保寿险、新华保险原保费收入分别为4685亿元、3601.82亿元、1759.25亿元、1000.08亿元，增速分别为4.11%、20.9%、14.72%、11.32%。这4家险企合计保费1.1万亿元，同比增长11.45%，继续维持较好的保费增长态势。如果加上平安健康、平安养老险业务，平安人身险业务同比增长达到21.17%。（证券时报）,
2018/10/21 18:28,【京东集团参与发起成立区块链联合实验室】10月21日，京东集团与新泽西理工学院、中科院软件所在北京共同发起成立区块链联合实验室，并举行签约仪式。据悉，区块链联合实验室未来将重点聚焦共识协议、抗量子密码算法、智能合约等七大区块链底层技术的研究及应用，提高现有区块链技术的效率、稳定性和安全性，拓展更丰富的区块链创新应用场景。,
2018/10/21 18:27,【中泰化学：拟转让融资租赁公司和欣浦保理公司股权】中泰化学21日晚公告，公司及下属公司中泰香港公司拟将持有的融资租赁公司和欣浦保理公司全部股权进行转让：公司将持有的融资租赁公司51%股权以5.33亿元转让给中泰高铁，中泰香港公司将持有的融资租赁公司49%股权以5.12亿元转让给新加坡公司。此外，公司将持有的欣浦保理公司51%股权以1.03亿元转让给中泰高铁，中泰香港公司将持有的欣浦保理公司49%股权以9849万元转让给新加坡公司。,
2018/10/21 18:21,【中弘股份将迎经营托管团队进驻 拟交出公章、密钥等】作为第四波“接盘人”，宿州国厚将如何帮助中弘股份恢复正常经营备受关注。10月21日，中弘股份回复深交所问询函时表示，中弘股份拟向宿州国厚交出公章、财务章、财务账目、网银账户、密钥等。,
2018/10/21 18:20,【东易日盛：前三季度净利同比增99.54%】东易日盛10月21日晚披露三季报，公司前三季度营收为29.4亿元，同比增长23.53%；净利为8447万元，同比增长99.54%。公司预计2018年全年净利为2.39亿元至3.26亿元，同比增长10%至50%，主要系公司装修业务订单呈现上升趋势，预计收入会有一定幅度增加，且公司对外投资获得预期收益。,
2018/10/21 18:20,英国方面称，沙特对记者Khashoggi死亡事件的解释是不可信的。（法新社）,
2018/10/21 18:15,【三星联手NEC合作研发5G基站】三星电子已经与NEC就研发5G次世代无线通讯规格的基站达成了合作协议，内容涵盖产品开发、销售等方面。报道称，其产品有望开拓美、日、澳等中国产品受限制的市场。根据市场调研公司IHS数据，三星电子、NEC在2017年全球电信基站销售额的市场占有率分别为3.2%和1.4%；相比之下，华为与中兴通讯的市场占有率分别高达27.9%和13.0%。（日本经济新闻）,
2018/10/21 18:03,"【南极电商：前三季度净利同比增85%】南极电商10月21日晚披露三季报，公司前三季度营收为20.45亿元，同比增长409%。净利为4.49亿元，同比增长85%。公司预计2018年全年净利为8.3亿元至9.5亿元，同比增长55%至78%,报告期，公司品牌授权及电商服务业务的电商渠道马太效应凸显，并持续提升精细化管理，所以主营业务持续向好；移动互联网营销业务及个人品牌业务等也稳健发展。",
2018/10/21 18:01,美国财长Mnuchin：确定将不会出席沙特投资大会。,
2018/10/21 18:01,【杰恩设计：河北雄安分公司工商注册登记已完成】杰恩设计公告，公司河北雄安分公司的工商注册登记已于近期完成，并获得营业执照的核发，目前正在进行基本户开户等相关设立事项；同时雄安分公司相关业务经营工作已积极开展。,
2018/10/21 17:51,【日科化学：与鲁民投战略合作 后者拟增持股份成为公司战略投资者】日科化学晚间公告，公司、赵东日（公司实控人）、山东民营联合投资控股于10月21日签订战略合作协议：鲁民投或联合成立产业投资基金，拟与上市公司成立项目公司，针对上市公司主营产品进行改建或扩建；此外，鲁民投或联合成立的产业投资基金，拟在协议签署后的未来12个月内增持公司股份，成为上市公司战略投资者。鲁民投由山东省工商联牵头协调，组织万达集团、东明石化等14家省内知名民企作为发起人。,
2018/10/21 17:43,【威华股份：拟收购盛屯锂业100%股权】威华股份晚间公告，公司拟收购盛屯锂业100%股权，从而实现对奥伊诺矿业75%股权的收购。交易标的估值为9.5亿元左右。盛屯锂业的主要资产为持有奥伊诺矿业75%的股权，奥伊诺矿业拥有四川省金川县业隆沟矿区锂矿的勘探权。截至目前，奥伊诺矿业已取得四川省环保厅的环评批复，通过了四川省国土资源厅的地质环境保护与土地复垦方案评审，采矿权证预计将于2018年年内取得。,
2018/10/21 17:42,【锡业股份：前三季度净利超7亿元 同比增35%】锡业股份晚间披露三季报，公司前三季度实现营收313.2亿元，同比增长13.57%；净利为7.28亿元，同比增长35%，主要是报告期内公司运营管理水平有效提升。,
2018/10/21 17:42,【科恒股份：实控人与江门国资平台达成支持扶助意向 将获流动性支持】科恒股份晚间公告，公司实控人万国江与江门市国资旗下的金融平台江门金控签署了《支持扶助意向书》，江门金控将以双方约定的方式向万国江提供流动性支持，以化解万国江短期资金风险。本次合作系为积极响应国家有关部门及江门市政府的号召，支持本地上市公司发展，协助本地上市公司控股股东化解股权质押风险、防范上市公司流动性风险等因素。,
2018/10/21 17:38,【环境部、住建部联合开展2018年城市黑臭水体整治专项行动】生态环境部和住建部将于10月22日至11月2日开展2018年城市黑臭水体整治专项巡查，重点对36个重点城市(直辖市、省会城市、计划单列市)以及上次督查时进展缓慢的一些城市进行专项巡查，这是继5—7月对城市黑臭水体整治专项排查整改后的“回头看”。,
2018/10/21 17:34,【碧水源：总经理拟增持1000万元-1100万元】碧水源10月21日晚公告，公司董事、总经理戴日成计划自10月22日起两个月内，合计增持金额1000万元-1100万元。戴日成增持所需的资金来源为自筹资金。,
2018/10/21 17:31,法国欧洲事务部长卢瓦佐：在爱尔兰边界问题上不能采取临时措施。爱尔兰边界问题需要英国提出解决方案，等待英国提出可行方案。,
2018/10/21 17:30,【依米康：中标阿里巴巴数据中心项目冷冻水精密空调设备集采项目】依米康公告，公司近日收到浙江天猫发出的中标通知，公司成为阿里巴巴数据中心项目冷冻水精密空调集采项目的中标签约单位，中标预估数量为招标总量的70%份额。,
2018/10/21 17:30,【海南橡胶：拟7671万美元购买橡胶贸易商R1国际71.58%】海南橡胶公告，公司拟向关联方农垦投资等交易对手，支付现金7671.31万美元购买R1国际71.58%股权。R1国际是全球知名的天然橡胶贸易商之一，交易完成后，R1国际将成为公司的控股子公司，公司直接、间接方式合计持有R1国际86.58%股权。,
2018/10/21 17:30,【新华国际时评：维护多边主义成为中欧共同呼声】在刚刚结束的国务院总理李克强的亚欧之行中，“多边主义”成为高频热词。不论是在第十二届亚欧首脑会议上的发言，还是同欧洲政要的会晤，中国反对保护主义、维护以规则为基础的多边贸易体制的坚定立场得到各方积极回响，引发强烈共鸣。中欧经贸关系互补性强，可以继续加强务实合作，实现共赢多赢。此外，双方还可以充分运用双多边机制，加强对话磋商和协作，妥处市场准入、国企竞争、知识产权保护等领域的分歧。,
2018/10/21 17:27,【双汇发展：本次猪瘟对全国屠宰企业都有影响，双汇规模大影响相对小一些】双汇发展总裁马相杰表示，近期的非洲猪瘟疫情对公司郑州工厂影响较大，收入损失加上消灭疫情的损失，本次疫情影响损失超过1个亿。但好在目前双汇出现疫情只有郑州工厂，我们已经把郑州厂的订单转移到相关其他工厂生产，对市场供应方面没有形成影响，起到了缓冲作用。当然本次猪瘟对全国屠宰企业都有很大影响，双汇规模大，影响还相对小一些。（证券时报）,
2018/10/21 17:20,"华孚时尚拟使用自有资金以集中竞价交易方式回购公司股份进行注销、员工持股计划或股权激励计划及法律法规许可的其他用途。回购总金额为不少于人民币3亿元,不超过人民币6亿元，回购价格不超过10.00元/股，回购股份的实施期限为自股东大会审议通过本次回购股份方案之日起不超过六个月。",
2018/10/21 17:20,【南威软件：拟4300万元投建琼海市“两车”智能防盗系统】南威软件10月21日晚间公告，公司于19日与琼海市公安局就合作共建琼海市电动自行车、两轮摩托车智能防盗系统达成一致意见。项目由公司投资总规模为4300万元（五年），将共计完成不低于700个基站网络的建设。项目正式开通运营后，争取在运营期的前3个月内完成5万辆“两车”的防盗安装工作。公司将为琼海市的“两车”车主提供小电卫士产品服务。,
2018/10/21 17:19,纳尔股份：公司前三季度实现营业收入5.8亿元，同比增长26.36%；完成净利润4973万元，同比增长96.43%。,
2018/10/21 17:19,【*ST抚钢间接控股股东拟增持不超2%股份】*ST抚钢公告，公司间接控股股东宁波梅山保税港区锦程沙洲股权投资有限公司拟自2018年10月22日起六个月内，通过证券交易所竞价交易系统增持公司股份，增持股数不超过公司总股本的2%，且增持金额不低于3000万元。,
2018/10/21 17:16,【郑州银行：前三季度净利34亿元 同比增2.51%】郑州银行10月21日晚披露三季报，公司前三季度营收为80.39亿元，同比增长10.75%；净利为34.36亿元，同比增长2.51%。截至2018年9月末，公司资产规模4577.57亿元，较年初增长219.28亿元。资本充足率13.54%，拨备覆盖率157.75%，不良贷款率1.88%，主要监管指标符合监管要求。,
2018/10/21 17:08,"赫美集团公告称，受公司股价波动影响，公司持股5%以上股东天鸿伟业质押给江海证券的部分公司股份遭遇强制平仓导致出现被动减持，占公司总股本比例为0.54%。股东天鸿伟业本次被动减持前持有公司34,743,898股，占公司总股本比例6.58%。",
2018/10/21 17:04,爱康科技：前三季度实现营业收入36亿元，同比增长2.89%；完成净利润1亿元，同比下降13.36%。,
2018/10/21 17:04,网宿科技拟使用自有资金以集中竞价交易方式回购公司部分社会公众股份，本次回购拟使用的资金总额2-4亿元，回购股份的价格不超过人民币9元/股（含）。本次回购决议的有效期为自股东大会审议通过回购股份方案之日起12个月内。,
2018/10/21 17:02,宜华健康公告称，为加快在医疗产业的战略布局、持续扩大医疗产业运营规模，全资子公司达孜赛勒康正在筹划引入战略投资者对其进行增资扩股，预计本次增资金额将超过人民币8亿元且不超过20亿元；本次增资不会导致公司丧失对达孜赛勒康的控股权。,
2018/10/21 17:02,"【二六三2018年度净利润预增170%-200%】二六三公告，公司2018年前三季度实现营业收入675,421,798.75元，同比增长7.68%；实现归属于上市公司股东的净利润69,188,240.11元，同比增长9.04%。公司预计2018年度归属于上市公司股东的净利润变动区间为8,366.46万元至9,296.07万元，同比增长170.00%至200.00%。",
2018/10/21 16:59,中国联通预计，前三季度实现利润总额约105.46亿元人民币，同比增长约95.9%；归属于上市公司股东的净利润约34.70亿元人民币，同比增长约164.5%。,
2018/10/21 16:56,【双汇发展：短期内公司线上销售占比不会很大】双汇发展总裁马相杰介绍公司线上布局规划，一是继续扩大平台销售范围，在更多的平台销售公司产品。二是会在适当的时候利用互联网技术，加大产品在网上渠道的销售。但是目前短期内公司的线上销售占比不会很大。因为国内冷链物流和终端冷链发展水平仍不高，公司要跟随冷链的发展来推进。过早过快的发展，和国内冷链设备不匹配的话，可能会对食品安全形成威胁。（证券时报）,
2018/10/21 16:51,【国家版权局：已对58家大型视频网站、音乐网站、网盘、文学网站开展版权重点监管】10月19日至21日，第七届中国国际版权博览会在苏州举行。国家版权局版权管理司司长于慈珂在介绍中国版权保护工作时介绍，国家版权局直接对20家大型视频网站、20家大型音乐网站、8家网盘、10家大型文学网站开展了版权重点监管。（新京报）,
2018/10/21 16:39,【中国基金业协会：对参与上市公司并购重组纾解股权质押问题的私募基金提供备案“绿色通道”】中国基金业协会10月21日消息，为支持私募基金管理人和证券期货经营机构募集设立的私募基金和资产管理计划参与市场化、法治化并购重组，纾解当前上市公司股权质押问题，自本通知发布之日起，中国证券投资基金业协会将对符合条件的私募基金和资产管理计划特别提供产品备案及重大事项变更的“绿色通道”服务。,
2018/10/21 16:37,上交所表示，积极化解市场风险。上交所将持续监测股权质押风险动态变化，做好股权质押风险管理应对方案，完善上市公司股份协议转让、股票质押式回购交易等规则，为平稳有效化解股票质押违约风险提供机制保障。积极研究推出创新型基金等金融工具，帮助有发展前景但暂时陷入经营困难的上市公司纾解股票质押困境。,
2018/10/21 16:36,众兴菌业：拟以5000万至1亿元回购股份，回购价格不超过9元/股。,
2018/10/21 16:35,【上交所：积极引导境内外长期资金投资A股】上交所认为刘鹤副总理的讲话客观地分析了当前经济金融形势，有针对性地指出了促进我国股市健康发展的改革举措，提振了投资者信心，有利于稳定市场预期。上交所将采取有效改革措施增强市场发展后劲，努力营造有利于长期投资的良好市场环境。,
2018/10/21 16:24,大族激光晚间发布三季报，公司前三季度实现营业收入86.56亿元头版下降2.9%；其中第三季度营业收入35.49亿元同比增长5.05%。前三季度实现净利润16.57亿元同比增长10.29%，其中第三季度实现净利润6.38亿元同比增长8.51%。公司预计2018年公司归属于上市公司的净利润预计同比增长0%~20%。,
2018/10/21 16:15,新和成发布三季报，公司前三季度实现归属于上市公司股东的净利润25.37亿元，同比增长191.60%；其中第三季度实现净利润4.79亿元，同比增长52%。,
2018/10/21 16:11,桂林三金公告称，公司控股股东三金集团本次拟增持股份价格不超过16元/股，合计增持金额不超过1亿元人民币，不低于5000万元人民币，自公告之日起 6个月内实施完毕。,
2018/10/21 15:58,意大利内阁副部长：2.4%的赤字目标是上限，可能无法到达。与欧盟的“建设性”对话很重要。银行业风险传播不可忽视。,
2018/10/21 15:55,【习近平回信勉励广大民营企业家】习近平总书记10月20日给“万企帮万村”行动中受表彰的民营企业家回信，对民营企业踊跃投身脱贫攻坚予以肯定，勉励广大民营企业家坚定发展信心，踏踏实实办好企业。习近平指出，改革开放40年来，民营企业蓬勃发展，民营经济从小到大、由弱变强，在稳定增长、促进创新、增加就业、改善民生等方面发挥了重要作用，成为推动经济社会发展的重要力量。民营经济的历史贡献不可磨灭，民营经济的地位作用不容置疑，任何否定、弱化民营经济的言论和做法都是错误的。习近平强调，支持民营企业发展，是党中央的一贯方针，这一点丝毫不会动摇。（新华社）,
2018/10/21 15:48,【华为宣布将AI技术首次引入光伏领域】10月20日，2018首届中国光伏产业领跑论坛及颁奖盛典在江苏泗洪隆重启幕。华为智能光伏业务总裁许映童首次表示：为应对提前到来的光伏平价上网，华为将推出“AI加持，1500V智能光伏新技术应用模式”。据了解，在一期总规模500MW的泗洪领跑者基地中，华为智能光伏份额360MW，占比72%。（世纪新能源网）,
2018/10/21 15:42,【新疆兵团第四师可克达拉市办首届金秋经贸洽谈会签约81亿】新疆生产建设兵团第四师可克达拉市首届“一首歌、一座城”金秋经贸洽谈会20日此间举办，现场签约合作项目21个，总投资额达81亿元。其中投资规模大、质量高的制造业项目8个，总投资约30.6亿元；生产型服务业和高端房地产开发项目11个，总投资额约49.6亿元；葡萄酒庄、万头良种牲畜繁育基地先进农业生产项目2个。这些项目的落户，将为第四师可克达拉市提升核心竞争力、实现可持续发展提供有力支撑。（中新网）,
2018/10/21 15:40,【贵阳与多家企业签订战略合作框架协议 将共同打造电动汽车充换电产业及国家级新能源示范中心】贵阳市政府与上海玖行能源科技有限公司、国家电投集团产业基金管理有限公司、贵州省交通规划勘察设计研究院股份有限公司、贵州黔能企业有限责任公司、贵州长通电气有限公司签订战略合作框架协议，共同打造电动汽车充换电产业及国家级新能源示范中心。市委副书记、市长陈晏见证签约，上海玖行董事长张东江介绍合作情况，勘设股份董事长张林讲话，贵州黔能董事长陶海签约。,
2018/10/21 15:40,【深交所认真组织贯彻落实刘鹤副总理关于股市的工作要求】深交所认为，刘鹤副总理对当前国内经济金融特别是股票市场形势的分析全面客观、准确深刻，针对性强，对中国经济发展前景的展望振奋人心，对于推动经济转型升级，支持民营企业发展，促进深化国有企业改革，发挥资本市场关键作用，增强金融体系服务实体经济能力，防控金融风险等方面具有重要意义，为资本市场稳定、改革、发展指明了方向。（证券时报）,
2018/10/21 15:38,【前三季度中亚天然气管道向中国输气357亿标方】21日，据霍尔果斯海关统计，2018年1月至9月，中亚天然气管道向中国输气357.6亿标方，为快速增长的国内天然气市场需求提供了有力保障。霍尔果斯海关综合业务科科长朱冬梅介绍，霍尔果斯海关采取定期申报等一系列便捷优惠通关措施和远程电子监控系统，确保优质天然气顺利进口。（中新网）,
