news_type,industry,product,provider,provider_location,buyer_location,bill,行业,buyer,category
第一类新闻,AI显卡,空,崇达技术,中游,空,空,Industry: Information Technology (IT),部分客户,IT
第一类新闻,虚拟现实(VR),Quest Pro头显,LG公司,上游,中游,2000美元。,Industry: IT,Meta,IT
第一类新闻,人工智能,空,立昂技术,中游,中游,空,Industry: IT,北京中科闻歌科技股份有限公司,IT
第一类新闻,数据中心,空,立昂技术,中游,中游,空,Industry: IT,科华数据股份有限公司,IT
第一类新闻,零部件,空,星星科技,中游,下游,空,Industry: Industrials,华为,Industrials
第一类新闻,汽车软件,空,高通技术公司,中游,中游,空,Industry: IT,亚马逊云科技公司,IT
第一类新闻,网信安全监测,瑶光内容安全监测系统,东方通公司,"中游,,,下游",空,空。,Industry: IT.,三大运营商,IT
第一类新闻,电子器件,空,"九联科技,,华为,,,海思",空,空,空,Industry:IT,中游,IT
第一类新闻,电子器件,空,"九联科技,,华为,,,海思",空,空,空,Industry:IT,上游,IT
第一类新闻,电子器件,空,"九联科技,,华为,,,海思",空,空,空,Industry:IT,上游,IT
第一类新闻,存储,空,银信科技,中游,上游,空,Industry: IT,华为,IT
第一类新闻,数通安全,空,银信科技,中游,上游,空,Industry: IT,华为存储,IT
第一类新闻,电子元器件,高速、射频连接器及电缆组件、液冷、电源连接器等产品,航天电器公司,中游,下游,空,Industry: Information Technology (IT),华为公司,IT
第一类新闻,光伏硅胶,空,回天新材,中游,空,空。,Industry: Materials,BC电池制造厂商,Materials
第一类新闻,BC电池浆料,空,帝科股份,上游,下游,空,Industry: Materials,多家客户,Materials
第一类新闻,车联网,空,万马科技,上游,中游,空,Industry: IT,吉利,IT
第一类新闻,车联网,空,万马科技,上游,中游,空,Industry: IT,理想,IT
第一类新闻,车联网,空,万马科技,上游,中游,空,Industry: IT,东风汽车,IT
第一类新闻,车联网,空,万马科技,上游,中游,空,Industry: IT,天际汽车,IT
第一类新闻,车联网,空,万马科技,上游,中游,空,Industry: IT,智己汽车,IT
第一类新闻,车联网,空,万马科技,上游,中游,空,Industry: IT,高合汽车,IT
第一类新闻,光测试和组装业务,空,ficonTEC,中游,中游,空,Industry: Industrials.,华为海思,Industrials
第一类新闻,LCP薄膜,空,普利特,上游,中游,空,Industry: Materials.,友维聚合（上海）新材料科技有限公司,Materials
第一类新闻,建筑材料,空,天铁股份,中游,下游,6347.7万元,Industry: Materials,中铁物资集团（天津）有限公司,Materials
第一类新闻,企业服务市场业务,空,二六三,中游,中游,空,Industry: IT,全景网,IT
第一类新闻,机器视觉,智能视觉装备,凌云光,下游,上游,空,Industry:IT,华为,IT
第一类新闻,汽车用12V锂电池系统,亿纬锂能,General Motors,下游,空,空。,Industry: Energy.,中游,Energy
第一类新闻,游戏,仙境传说：新启航,上海骏梦网络科技有限公司,中游,下游,空,Industry: IT,天津紫龙奇点互动娱乐有限公司,IT
第一类新闻,游戏,仙境传说：新启航,上海骏梦网络科技有限公司,中游,下游,空,Industry: IT,北海乐游科技有限公司,IT
第一类新闻,酒类服务,空,兆讯传媒,中游,下游,空。订单金额信息缺失。,Industry: Consumer Discretionary (CD),茅台品牌,CD
第一类新闻,电子元器件,PCB,中京电子,中游,上游,空,Industry: Information Technology (IT),相关客户,IT
第一类新闻,PCB,空,中京电子,中游,中游,空,Industry: Industrials.,相关客户,Industrials
第一类新闻,区域经济大数据分析业务,空,中科信息,中游,中游,空,Industry: IT,华为,IT
第一类新闻,环境监测仪器,空,皖仪科技股份有限公司,中游,中游,空,Industry:Materials.,鲁控数字,Materials
第一类新闻,热电联产项目,空,中电环保,中游,下游,5165万元,Industry: Energy,中国能源建设集团山西电力建设有限公司可克达拉分公司,Energy
第一类新闻,化工,环氧丙烷/苯乙烯（含乙苯）装置,寰球工程公司,中游,下游,30.33亿元。,Industry: Materials,广西石化,Materials
第一类新闻,AD胶、固晶膜,德邦科技,空,空,空,订单金额：空。因为该新闻没有明确体现德邦科技向其他公司提供产品或服务。,Industry: Materials,下游,Materials
第一类新闻,信创领域,空,彩讯股份,下游,上游,空,Industry: IT,华为,IT
第一类新闻,网联运维服务,空,优咔科技,中游,下游,空,Industry: IT,东风岚图,IT
第一类新闻,生态运营服务,空,优咔科技,中游,下游,空,Industry: Utilities,东风岚图,IT
第一类新闻,电子元器件,空,首都在线,中游,中游,空。,Industry: Information Technology (IT),国产芯片厂商,IT
第一类新闻,助剂类产品,空,岳阳凯门水性助剂有限公司,中游,中游,空,Industry: Materials.,玳权精细化工科技有限公司,Materials
第一类新闻,矿砂,WinningMax船型,北海造船联合中船贸易,下游,上游,空,Industry: Materials.,韦立国际集团,Materials
第一类新闻,算力系统,空,"弘信电子公司,,,庆阳市人民政府,,,厦门美图网科技有限公司,,,上海燧原科技有限公司,,,中国电信股份有限公司甘肃分公司,,,中电万维信息技术有限责任公司",空,空,空,Industry: IT,中游,IT
第一类新闻,算力系统,空,"弘信电子公司,,,庆阳市人民政府,,,厦门美图网科技有限公司,,,上海燧原科技有限公司,,,中国电信股份有限公司甘肃分公司,,,中电万维信息技术有限责任公司",空,空,空,Industry: IT,空,IT
第一类新闻,算力系统,空,"弘信电子公司,,,庆阳市人民政府,,,厦门美图网科技有限公司,,,上海燧原科技有限公司,,,中国电信股份有限公司甘肃分公司,,,中电万维信息技术有限责任公司",空,空,空,Industry: IT,空,IT
第一类新闻,算力系统,空,"弘信电子公司,,,庆阳市人民政府,,,厦门美图网科技有限公司,,,上海燧原科技有限公司,,,中国电信股份有限公司甘肃分公司,,,中电万维信息技术有限责任公司",空,空,空,Industry: IT,空,IT
第一类新闻,算力系统,空,"弘信电子公司,,,庆阳市人民政府,,,厦门美图网科技有限公司,,,上海燧原科技有限公司,,,中国电信股份有限公司甘肃分公司,,,中电万维信息技术有限责任公司",空,空,空,Industry: IT,下游,IT
第一类新闻,算力系统,空,"弘信电子公司,,,庆阳市人民政府,,,厦门美图网科技有限公司,,,上海燧原科技有限公司,,,中国电信股份有限公司甘肃分公司,,,中电万维信息技术有限责任公司",空,空,空,Industry: IT,空,IT
第一类新闻,云服务器,密码机、电子签章,电科网安,中游,下游,空,Industry:IT.,华为,IT
第一类新闻,手机摄像头滤光片,东田微,华为,下游,空,空,Industry: IT.,中游,IT
第一类新闻,光伏电站,空,永福股份,中游,中游,"3.7亿元（含税）,,,4.08亿元（含税）",Industry: Energy,华能福建公司罗源电力技术公司泉州片区户用分布式光伏发电一期EPC总承包项目,Energy
第一类新闻,光伏电站,空,永福股份,中游,中游,"3.7亿元（含税）,,,4.08亿元（含税）",Industry: Energy,华能福建公司罗源电力技术公司漳州片区一期户用分布式光伏发电项目EPC总承包项目,Energy
第一类新闻,光伏电站项目,空,永福股份,中游,下游,"人民币778,294,000元（含税）",Industry: Energy,华能福建公司罗源电力技术公司泉州片区户用分布式光伏发电一期EPC总承包项目,Energy
第一类新闻,光伏电站项目,空,永福股份,中游,下游,"人民币778,294,000元（含税）",Industry: Energy,华能福建公司罗源电力技术公司漳州片区一期户用分布式光伏发电项目,Energy
第一类新闻,汽车,空,飞凡汽车,下游,中游,空,Industry: Industrials,上汽乘用车,Industrials
第一类新闻,电子元器件,EPYC（霄龙）CPU,景旺电子,上游,中游,空。,Industry: IT,AMD PEEP,IT
第一类新闻,算力服务,空,润建股份,"下游,,,下游,,,下游",空,空。,Industry: IT,中国-东盟人工智能超算中心项目,IT
第一类新闻,算力服务,空,润建股份,"下游,,,下游,,,下游",空,空。,Industry: IT,福建多站Al超算大数据中心,IT
第一类新闻,算力服务,空,润建股份,"下游,,,下游,,,下游",空,空。,Industry: IT,粤港澳大湾区智能算力中心,IT
第一类新闻,锂/钠电池,空,电子标准院,中游,下游,空,Industry: Materials,亿纬锂能,Materials
第一类新闻,化工,空,东营华泰化工集团有限公司,中游,中游,空,Industry: Materials,浙江永和制冷股份有限公司,Materials
第一类新闻,多晶硅,REC Silicon,Hanwha Qcells Georgia,下游,卖,约30亿美元,Industry: Materials,中游,Materials
第一类新闻,硅精抛液,空,安集科技,中游,下游,空,Industry: Materials.,中国台湾客户,Materials
第一类新闻,半导体,空,汉钟精机,中游,中游,空。,Industry: IT,机台商、晶圆厂,IT
第一类新闻,卫星天线,空,通宇通讯,下游,中游,空,Industry: Telecom,华为,Telecom
第一类新闻,卫星通信,微波天线、基站天线、授时定位天线,通宇通讯,中游,上游,空,Industry: Telecom,华为,Telecom
第一类新闻,VR,空,恒信东方,中游,下游,空,Industry: IT,华为,IT
第一类新闻,VR版块,空,恒信东方,中游,下游,空,Industry: IT,华为,IT
第一类新闻,卫星通信,空,高新兴,上游,下游,空,Industry: Telecom,深圳星联天通科技有限公司,Telecom
第一类新闻,智能视频,空,高新兴,中游,中游,空,Industry: IT.,华为,IT
第一类新闻,智慧交警,空,高新兴,中游,中游,空,Industry: IT,华为,IT
第一类新闻,车载模块、车载T-BOX测试产品,空,利和兴,中游,下游,空。,Industry: IT,客户,IT
第一类新闻,汽车,空,飞凡汽车,空,中游,空,Industry: Industrials,上汽乘用车公司,Industrials
第一类新闻,"CPU及芯片, 服务器整机及相关配件, 操作系统, 数据库, 终端, 网络及安全系统设备",品高股份,信创生态,中游,空,空。,Industry: IT,中游,IT
第一类新闻,高压氢阀,南通新能源,神通,下游,空,空。,Industry: Industrials,中游,Industrials
第一类新闻,卫星通话功能,空,中国电信,上游,中游,空,Industry: Telecom,华为公司,Telecom
第一类新闻,新能源汽车,空,现代汽车集团,中游,上游,空,Industry: Industrials,北汽集团,Industrials
第一类新闻,减震器,空,北特科技,中游,下游,空,Industry: Industrials.,特斯拉,Industrials
第一类新闻,汽车零部件,座椅骨架总成,重庆沿浦汽车零部件有限公司,下游,中游,空。,Industry: Industrials,上海沿浦,Industrials
第一类新闻,封装技术,空,蓝箭电子,中游,上游,空,Industry: IT.,特斯拉公司,IT
第一类新闻,锂电材料,空,吉利控股集团,上游,中游,空。,Industry: Materials.,天齐锂业股份有限公司,Materials
第一类新闻,无人驾驶,空,理工导航,中游,下游,空,Industry: IT,合作单位,IT
第一类新闻,光伏组件封装,改性硅胶材料,空,空,中游,空,Industry: Energy.,锦富技术,Energy
第一类新闻,3C领域,空,凌云光公司,中游,上游,空,Industry: IT,华为,IT
第一类新闻,机器视觉算法平台,空,凌云光公司,中游,下游,空,Industry: IT,多家汽车厂商,IT
第一类新闻,机器视觉认证,空,凌云光,中游,上游,空,Industry: IT,华为,IT
第一类新闻,航空运输,空,泰国正大集团,"上游, 空","下游, 中游",空,Industry: Industrials.,"洛阳市政府, 河南省文旅集团",Industrials
第一类新闻,星闪芯片,空,"创耀科技,,,车厂商","上游,,,中游",空,空,Industry: IT,中游,IT
第一类新闻,星闪芯片,空,"创耀科技,,,车厂商","上游,,,中游",空,空,Industry: IT,下游,IT
第一类新闻,保护壳,空,杰美特,中游,下游,空,Industry: Materials,华为,Materials
第一类新闻,服务器芯片,空,协鑫能科,中游,中游,空,Industry: IT,华为数字能源,IT
第一类新闻,水电、新能源及储能、高效清洁火电、科技创新,空,三峡集团,中游,中游,空,Industry: Energy.,东方电气集团,Energy
第一类新闻,高端模组,空,联得装备,上游,下游,4.92亿元,Industry: IT,中电商务（北京）有限公司,IT
第一类新闻,智能充电网络,空,恒华科技,中游,上游,空,Industry: IT.,华为,IT
第一类新闻,锡膏印刷设备、点胶设备和柔性自动化设备,凯格精机,华为,下游,空,空。,Industry: Industrials.,中游,Industrials
第一类新闻,甲醇,VLCC油轮,招商轮船全资单船公司,中游,下游,10750万美元,Industry: Materials,大连造船,Materials
第一类新闻,锡膏印刷设备、点胶设备、柔性自动化设备,凯格精机,华为,下游,空,空。,Industry:Industrials,中游,Industrials
第一类新闻,数据中心,空,依米康,中游,上游,空,Industry: IT,华为,IT
第一类新闻,精密金属结构件,空,华亚智能,上游,中游,空,Industry: Industrials.,客户,Industrials
第一类新闻,散热相关产品,空,中石科技,上游,下游,空,Industry: Industrials.,华为,Industrials
第一类新闻,温控节能设备,佳力图,华为,下游,空,空。,Industry: Industrials,中游,Industrials
第一类新闻,汽车,空,欣锐科技,"中游,中游",空,空,Industry: Industrials,"比亚迪,吉利汽车",Industrials
第一类新闻,光通讯模组,空,科瑞技术,中游,下游,空,Industry: Telecom,华为,Telecom
第一类新闻,云计算,空,南钢股份,中游,中游,空,Industry: IT,阿里云,IT
第一类新闻,高端模组项目,涂胶机、绑定机、遮光油墨和导电油墨自动涂布设备,深圳市鑫三力自动化设备有限公司,中游,下游,1.53亿元,Industry: Industrials.,京东方,Industrials
第一类新闻,汽车零部件,问界M5、M7,四会富仕,中游,上游,空。,Industry: Industrials,赛力斯,Industrials
第一类新闻,工业机器人,空,拓斯达,中游,下游,空。,Industry: Industrials,华为,Industrials
第一类新闻,视频监控,空,铭利达,中游,上游,空,Industry: Industrials,华为,Industrials
第一类新闻,中间体,空,诚达药业,中游,下游,空,Industry: Materials,礼来,Materials
第一类新闻,电池,未说明,弗迪电池有限公司,中游,中游,空,Industry: Materials,京东科技,Materials
第一类新闻,新能源汽车,空,远东传动,"中游,,,中游",空,空,Industry: Industrials,比亚迪,Industrials
第一类新闻,新能源汽车,空,远东传动,"中游,,,中游",空,空,Industry: Industrials,奇瑞,Industrials
第一类新闻,线路钢管,空,石化机械钢管分公司,中游,下游,空。,Industry: Materials,国家石油天然气管网集团有限公司建设项目管理分公司,Materials
第一类新闻,固体氧化物电解水制氢,新材料,紫金矿业长沙新能源公司,下游,下游,空,Industry: Energy,华南理工大学陈宇教授团队,Energy
第一类新闻,清洁能源,空,中广核能源国际,中游,下游,空。,Industry: Energy,老挝政府,Energy
第一类新闻,补锂剂,德方纳米,多家客户,空,空,空,Industry: Materials.,下游,Materials
第一类新闻,摩托车,空,铃木汽车公司,中游,下游,空,Industry: Industrials.,KMSB Motors Sdn. Bhd公司,Industrials
第一类新闻,太阳能,HJT技术,空,空,空,空,Industry: Energy,迈为股份,Energy
第一类新闻,智能计算,空,济南超级计算中心有限公司,上游,下游,1.8亿元。,Industry: IT,中贝通信,IT
第一类新闻,原水处理装置,空,倍杰特,中游,下游,空。,Industry: Industrials,中石化广州工程有限公司,Industrials
第一类新闻,下线测试设备,空,华依科技,中游,下游,空,Industry:Industrials,上汽通用,Industrials
第一类新闻,安全系统和底盘高度传感器,问界M9,空,空,中游,空。,Industry: Industrials.,上海沿浦,Industrials
第一类新闻,清洁能源,空,中广核能源国际,上游,下游,空,Industry: Energy,老挝政府,Energy
第一类新闻,短距离无线网络,空,北部湾港,中游,上游,空。,Industry: Telecom.,华为星闪联盟,Telecom
第一类新闻,天线领域,空,通宇通讯,下游,中游,空,Industry: Telecom,华为,Telecom
第一类新闻,光伏发电,空,永福股份,中游,中游,"3.7亿元,,,4.08亿元",Industry: Energy,华能福建公司罗源电力技术公司泉州片区户用分布式光伏发电一期EPC总承包项目,Energy
第一类新闻,光伏发电,空,永福股份,中游,中游,"3.7亿元,,,4.08亿元",Industry: Energy,华能福建公司罗源电力技术公司漳州片区一期户用分布式光伏发电项目EPC总承包项目,Energy
第一类新闻,储能系统集成产品和系统解决方案,空,怡亚通,中游,中游,空。,Industry: Energy,一舟电子科技股份有限公司,Energy
第一类新闻,天然气管道,空,金洲管道,"下游,,,下游,,,下游",中游,空。,Industry: Energy,中石油,Energy
第一类新闻,天然气管道,空,金洲管道,"下游,,,下游,,,下游",中游,空。,Industry: Energy,中石化,Energy
第一类新闻,天然气管道,空,金洲管道,"下游,,,下游,,,下游",中游,空。,Industry: Energy,中海油,Energy
第一类新闻,电力行业,空,华自科技,中游,上游,空。,Industry: Energy,长沙昇腾人工智能创新中心,Energy
第一类新闻,乳制品,空,伊利集团,中游,中游,空,Industry: Consumer Staples (CS),蒙牛集团,CS
第一类新闻,铝后深加工,空,鄂尔多斯市,中游,下游,空,Industry: Materials.,三国相关企业,Materials
第一类新闻,轮胎,空,玲珑轮胎,中游,下游,空,Industry: Industrials,小米汽车,Industrials
第一类新闻,智能电推进技术,空,微光股份,中游,中游,空,Industry: Industrials.,西北工业大学无人系统技术研究院,Industrials
第一类新闻,冷链,智能柜,海容冷链,中游,下游,空,Industry:Industrials,旺旺,Industrials
第一类新闻,光模块,空,剑桥科技,上游,下游,空,Industry: IT,华为,IT
第一类新闻,5G设备,"华为,中兴","德国电信,沃达丰","下游,下游",空,订单金额空,Industry: Telecom,"中游,中游",Telecom
第一类新闻,绿色甲醇,国家电投,"中远海运,,,上港集团,,,中国中检","中游,,,下游,,,中游,下游,,,空",空,空。,Industry: Energy,生产,Energy
第一类新闻,绿色甲醇,国家电投,"中远海运,,,上港集团,,,中国中检","中游,,,下游,,,中游,下游,,,空",空,空。,Industry: Energy,运输,Energy
第一类新闻,绿色甲醇,国家电投,"中远海运,,,上港集团,,,中国中检","中游,,,下游,,,中游,下游,,,空",空,空。,Industry: Energy,加注,Energy
第一类新闻,绿色甲醇,国家电投,"中远海运,,,上港集团,,,中国中检","中游,,,下游,,,中游,下游,,,空",空,空。,Industry: Energy,认证,Energy
第一类新闻,智能跟踪系统,开拓者1P智能跟踪支架,"天合跟踪,,,中国电建","中游,,,下游",108MW,空,Industry: IT.,麦德林电力公司,IT
第一类新闻,飞机,A350-1000,渤海租赁,中游,下游,18.33亿美元,Industry: Industrials.,卡塔尔航空,Industrials
第一类新闻,煤气分质深度利用项目,空,东华科技,中游,中游,6.24亿元。,Industry: Energy,临涣焦化股份有限公司,Energy
第一类新闻,化工,空,博实股份,中游,下游,4261.32万元,Industry: Materials,国能新疆化工有限公司,Materials
第一类新闻,轻量化零部件,空,瑞鹄模具,中游,下游,空,Industry: Materials.,奇瑞汽车,Materials
第一类新闻,汽车服务,空,长久物流,上游,下游,空,Industry: Industrials,武汉集度汽车服务有限公司,Industrials
第一类新闻,视窗防护屏、触控显示模组及精密结构件零部件,星星科技,华为,下游,空,空,Industry: Industrials.,中游,Industrials
第一类新闻,纯电动商用车,特来电新能源股份有限公司,一汽解放汽车有限公司,上游,空,空,Industry:Industrials.,中游,Industrials
第一类新闻,电池,空,巨一科技,中游,中游,"45,056.00万元",Industry: Materials,大庆沃尔沃汽车制造有限公司,Materials
第一类新闻,芳纶涂覆隔膜,空,泰和新材,下游,中游,空,Industry: Materials.,部分客户,Materials
第一类新闻,再生资源,再生金属、废家电、再生塑料、报废汽车,中国再生资源开发集团有限公司,中游,中游,空,Industry: Materials,京东物流,Materials
第一类新闻,二氧化碳应用端,空,通源石油,中游,下游,空,Industry: Materials.,新疆油田,Materials
第一类新闻,电子元器件,空,博通公司,中游,上游,191亿韩元,Industry: IT,三星电子,IT
第一类新闻,液化天然气,空,雪佛龙公司,中游,下游,空,Industry: Energy.,液化天然气工厂工会,Energy
第一类新闻,LCP材料,空,沃特股份,收货公司产业链位置,空,空,Industry: Materials,供货公司产业链位置,Materials
第一类新闻,财税数智化,空,金财互联数据服务有限公司,中游,中游,空,Industry:Financials,华为云计算技术有限公司,Financials
第一类新闻,太阳能光伏,空,霍普珀科,中游,上游,空,Industry: Energy.,呼和浩特市回民区人民政府,Energy
第一类新闻,建筑,空,霍尼韦尔智能建筑科技集团,上游,中游,空,Industry: Industrials,上海森兰外高桥商业营运中心有限公司,Industrials
第一类新闻,半导体,氮化镓,"国星光电,,,佛山照明智达电工科技有限公司",供应,空,空。,Industry: IT,国星光电产业链位置：中游,IT
第一类新闻,半导体,氮化镓,"国星光电,,,佛山照明智达电工科技有限公司",供应,空,空。,Industry: IT,佛山照明智达电工科技有限公司产业链位置：下游,IT
第一类新闻,有色金属,空,中国有色金属工业协会,空,空,空,Industry: Materials,中金岭南有色金属股份有限公司,Materials
第一类新闻,电化学储能产业,空,深圳能源集团股份有限公司,中游,下游,空,Industry: Energy,华为数字能源技术有限公司,Energy
第一类新闻,交通运输,智慧平台,"华为,,,空,,,空",空,空,空,Industry: Industrials,中游,Industrials
第一类新闻,交通运输,智慧平台,"华为,,,空,,,空",空,空,空,Industry: Industrials,空,Industrials
第一类新闻,交通运输,智慧平台,"华为,,,空,,,空",空,空,空,Industry: Industrials,空,Industrials
第一类新闻,数字农牧林草,空,小草数字生态产业股份有限公司,上游,下游,空。,Industry:Agriculture,超图软件集团,Unknown
第一类新闻,医疗设备,空,北京银行,上游,下游,空,Industry:HealthCare,通用环球医疗集团有限公司,HealthCare
第一类新闻,金融服务,空,浙商银行股份有限公司,中游,下游,空,Industry: Financials,华为技术有限公司,Financials
第一类新闻,新能源汽车,空,中远海运,上游,下游,空,Industry: Industrials,PWL Shipping GmbH & Co.KG,Industrials
第一类新闻,储能,空,江苏林洋亿纬储能科技有限公司,中游,中游,空,Industry: Energy,安徽晶昊新能源有限公司,Energy
第一类新闻,清洁能源,空,辽宁旭能科技有限公司,中游,上游,空,Industry: Energy.,华为数字能源,Energy
第一类新闻,光伏电站,空,三晖能源科技有限公司,下游,上游,7542.00万元。,Industry: Energy,河北雄安许继电科综合能源技术有限公司,Energy
第一类新闻,泵和旋流器组,"渣浆泵,水力旋流器",耐普矿机,中游,下游,9426.6万元,Industry: Industrials.,俄罗斯某客户,Industrials
第一类新闻,电缆,空,中国电信集团有限公司,下游,空,6563万元。,Industry:Industrials,中国电信股份有限公司,Industrials
第一类新闻,智能建造机器人,空,中科信息,中游,下游,空,Industry: Industrials,四川蜀道集团,Industrials
第一类新闻,植保产品,浙农金泰生物科技有限公司,中化现代农业有限公司,上游,空,空。,Industry: Materials,下游,Materials
第一类新闻,光伏组件,空,乾景园林控股子公司安徽国晟新能源,下游,上游,12.5亿元。,Industry: Energy.,中广核风电有限公司,Energy
第一类新闻,工业互联网,空,慧博云通,上游,下游,空,Industry: IT,客户,IT
第一类新闻,自动驾驶技术,空,优咔科技,中游,下游,空,Industry: IT,雅安,IT
第一类新闻,海上油田开采,空,中国船舶集团上海船舶研究设计院,中游,下游,空。,Industry: Energy,中海油（中国）有限公司天津分公司,Energy
第一类新闻,储能,抽水蓄能电站,南网储能,下游,中游,空,Industry: Energy,大姚县人民政府,Energy
第一类新闻,饮料,冷萃冻干咖啡,通达创智,中游,下游,空,Industry: Consumer Staples,瑞幸咖啡,CS
第一类新闻,光电元器件,800G光模块,空,空,空,空,Industry:IT,领先交换机设备厂商,IT
第一类新闻,财税大模型,空,金财互联,中游,中游,意向订单。,Industry: CD (Consumer Discretionary),华为,CD
第一类新闻,光伏玻璃,空,"隆基,,,晶澳,,,晶科",下游,空,满产满销状态。,Industry: Materials.,上游,Materials
第一类新闻,消费电子结构件涂料,空,广信材料,中游,上游,空,Industry:Materials,华为手机,Materials
第一类新闻,消费电子结构件涂料,空,广信材料,中游,下游,空,Industry: Materials,华为,Materials
第一类新闻,网络安全,空,天融信公司,中游,上游,空。,Industry: IT,华为公司,IT
第一类新闻,水利水电,积石山抽水蓄能电站项目预可行性研究阶段勘察设计,甘肃省水电设计院,"中游,,,下游",上游,2838万元,Industry: Energy,广东省水利水电勘测设计研究院有限公司,Energy
第一类新闻,变性淀粉,空,宝立食品,下游,上游,空。,Industry: Materials,宜瑞安贸易,Materials
第一类新闻,二甲苯,华润化工国际贸易（上海）有限公司,汉邦（江阴）石化有限公司,中游,每吨加价25元,合同有效期内预计产生代买收入不超过1175万元人民币,Industry:Materials,上游,Materials
第一类新闻,矿产采掘,空,永兴新能源,上游,中游,6.83亿元,Industry: Materials,永洲锂业,Materials
第一类新闻,智能化项目,空,江苏中科智能系统有限公司,中游,下游,1.2亿元。,Industry: IT,浙大邵逸夫医院绍兴院区,IT
第一类新闻,半导体,空,ASML,中游,下游,空,Industry: IT,Rapidus,IT
第一类新闻,终端产品,空,南威软件,中游,中游,空,Industry: Industrials,华为,Industrials
第一类新闻,车轮,金固股份,江淮汽车,下游,空,空。,Industry: Industrials.,中游,Industrials
第一类新闻,传动轴总成,华为问界M5车型,冠盛股份,下游,上游,空,Industry: Industrials,赛力斯,Industrials
第一类新闻,AIOT,意发功率,皇庭国际,空,中游,空,Industry: IT,国内知名头部企业,IT
第一类新闻,手机电池,欣旺达,华为,下游,空,空。,Industry: Materials,中游,Materials
第一类新闻,钠电正极材料,空,容百科技,中游,中游,空,Industry: Materials,头部电池客户,Materials
第一类新闻,GLP-1小分子药物,空,药石科技,中游,下游,空,Industry: HealthCare,客户,HealthCare
第一类新闻,进气系统,问界M5、M9,恒勃股份,中游,下游,空。,Industry: Industrials,问界,Industrials
第一类新闻,智算算力及行业AI领域,空,汇纳科技股份有限公司,中游,中游,空,Industry: IT,恒为科技（上海）股份有限公司,IT
第一类新闻,零部件,空,雷诺汽车公司,空,"上游,中游",空,Industry: Industrials,"日产汽车,三菱汽车",Industrials
第一类新闻,天然气,空,俄罗斯天然气工业股份公司,中游,下游,空,Industry: Energy,摩尔多瓦天然气公司,Energy
第一类新闻,天然气,空,俄罗斯天然气工业股份公司,上游,下游,空,Industry: Energy,摩尔多瓦天然气公司,Energy
第一类新闻,石油,空,俄罗斯,中游,中游,178万桶/日,Industry: Energy,印度,Energy
第一类新闻,电子元器件,笔记本电脑用触摸屏,莱宝高科,下游,中游,空,Industry: Information Technology (IT),华为,IT
第一类新闻,真空产品,汉钟精机,"机台商,,晶圆厂",小批量,空,空,Industry: Industrials.,"中游,,下游",Industrials
第一类新闻,光场屏,华阳多媒体,华为,下游,空,空,Industry: IT,上游,IT
第一类新闻,新能源乘用车,空,远东传动,"中游,,,中游,,,中游,,,中游",空,空,Industry: Energy,上汽通用五菱,Energy
第一类新闻,新能源乘用车,空,远东传动,"中游,,,中游,,,中游,,,中游",空,空,Industry: Energy,江铃新能源汽车,Energy
第一类新闻,新能源乘用车,空,远东传动,"中游,,,中游,,,中游,,,中游",空,空,Industry: Energy,北汽福田智蓝,Energy
第一类新闻,新能源乘用车,空,远东传动,"中游,,,中游,,,中游,,,中游",空,空,Industry: Energy,江西五十铃,Energy
第一类新闻,人工智能计算,黄河昇腾服务器,黄河信产公司,上游,下游,空。,Industry: IT.,中原人工智能计算中心,IT
第一类新闻,人工智能计算,黄河昇腾服务器,黄河信产公司,上游,下游,空。,Industry: IT.,青岛人工智能计算中心,IT
第一类新闻,人工智能计算,黄河昇腾服务器,黄河信产公司,上游,下游,空。,Industry: IT.,北京门头沟人工智能计算中心,IT
第一类新闻,人工智能计算,黄河昇腾服务器,黄河信产公司,上游,下游,空。,Industry: IT.,洛阳人工智能计算中心,IT
第一类新闻,铀燃料,空,Rosatom,上游,下游,126.5亿美元,Industry: Energy,孟加拉国,Energy
第一类新闻,卫星数据,空,珠海欧比特卫星大数据有限公司,上游,下游,空,Industry: IT,高分辨率对地观测系统黑龙江数据与应用中心,IT
第一类新闻,教育科技,空,新东方,中游,中游,空,Industry: IT,河南万德福教育科技,IT
第一类新闻,单晶硅片,眉山通威,鸿新新能源,买,45亿元,,Industry: Materials.,上游,Materials
第一类新闻,IT服务,一体化平台建设与转型升级项目服务,丽尚云环,中游,下游,2253.30万元,Industry: IT,科大讯飞,IT
第一类新闻,IT服务,一体化平台建设与转型升级项目服务,丽尚云环,中游,上游,2253.30万元。,Industry: IT.,科大讯飞,IT
第一类新闻,高标准农田建设,空,棕榈股份,"中游,,,下游",上游,中标金额为9.62亿元,Industry:Agriculture,中国农业科学院农田灌溉研究所,Unknown
第一类新闻,高标准农田建设,空,棕榈股份,"中游,,,下游",上游,中标金额为9.62亿元,Industry:Agriculture,河南省豫资农业服务有限公司,Unknown
第一类新闻,航空金融,空,航新科技子公司天弘航空,中游,中游,空。,Industry: Financials,天津东疆管委会,Financials
第一类新闻,贸易数据,空,小商品城,中游,下游,空,Industry: CD (Consumer Discretionary),人民网旗下平台人民数据,CD
第一类新闻,城乡有机废弃物能源化资源化利用、沼气资源化高值化开发、生物天然气、碳减排,空,中电投绿能,中游,下游,空,Industry: Energy.,维尔利,Energy
