news_type,industry,product,provider,provider_location,buyer_location,bill,行业,buyer,category
第一类新闻,算力系统,,"弘信电子公司,,,庆阳市人民政府,,,厦门美图网科技有限公司,,,上海燧原科技有限公司,,,中国电信股份有限公司甘肃分公司,,,中电万维信息技术有限责任公司",,,,Industry: IT,,IT
第一类新闻,算力系统,,"弘信电子公司,,,庆阳市人民政府,,,厦门美图网科技有限公司,,,上海燧原科技有限公司,,,中国电信股份有限公司甘肃分公司,,,中电万维信息技术有限责任公司",,,,Industry: IT,,IT
第一类新闻,算力系统,,"弘信电子公司,,,庆阳市人民政府,,,厦门美图网科技有限公司,,,上海燧原科技有限公司,,,中国电信股份有限公司甘肃分公司,,,中电万维信息技术有限责任公司",,,,Industry: IT,,IT
第一类新闻,云服务器,密码机、电子签章,电科网安,中游,下游,,Industry:IT.,中兴,IT
第一类新闻,手机摄像头滤光片,东田微,中兴,下游,,,Industry: IT.,,IT
第一类新闻,光伏电站,,永福股份,中游,中游,"3.7亿元（含税）,,,4.08亿元（含税）",Industry: Energy,华能福建公司罗源电力技术公司泉州片区户用分布式光伏发电一期EPC总承包项目,Energy
第一类新闻,光伏电站,,永福股份,中游,中游,"3.7亿元（含税）,,,4.08亿元（含税）",Industry: Energy,华能福建公司罗源电力技术公司漳州片区一期户用分布式光伏发电项目,Energy
第一类新闻,光伏电站项目,,永福股份,中游,下游,"人民币778,294,000元（含税）",Industry: Energy,华能福建公司罗源电力技术公司泉州片区户用分布式光伏发电一期EPC总承包项目,Energy
第一类新闻,光伏电站项目,,永福股份,中游,下游,"人民币778,294,000元（含税）",Industry: Energy,华能福建公司罗源电力技术公司漳州片区一期户用分布式光伏发电项目,Energy
第一类新闻,汽车,,飞凡汽车,下游,中游,,Industry: Industrials,上汽,Industrials
第一类新闻,电子元器件,EPYC（霄龙）CPU,景旺电子,上游,中游,空。,Industry: IT,AMD PEEP,IT
第一类新闻,算力服务,,润建股份,"下游,,,下游,,,下游",,空。,Industry: IT,中国-东盟人工智能超算中心项目,IT
第一类新闻,算力服务,,润建股份,"下游,,,下游,,,下游",,空。,Industry: IT,福建多站Al超算大数据中心,IT
第一类新闻,算力服务,,润建股份,"下游,,,下游,,,下游",,空。,Industry: IT,粤港澳大湾区,IT
第一类新闻,锂/钠电池,,电子标准院,中游,下游,,Industry: Materials,亿纬锂能,Materials
第一类新闻,化工,,东营华泰化工集团有限公司,中游,中游,,Industry: Materials,浙江永和制冷股份有限公司,Materials
第一类新闻,多晶硅,REC Silicon,Hanwha Qcells Georgia,下游,卖,约30亿美元,Industry: Materials,,Materials
第一类新闻,硅精抛液,,安集科技,中游,下游,,Industry: Materials.,中国台湾客户,Materials
第一类新闻,半导体,,汉钟精机,中游,中游,空。,Industry: IT,机台商、晶圆厂,IT
第一类新闻,卫星天线,,宇通,下游,中游,,Industry: Telecom,中兴,Telecom
第一类新闻,卫星通信,微波天线、基站天线、授时定位天线,宇通,中游,上游,,Industry: Telecom,中兴,Telecom
第一类新闻,VR,,恒信东方,中游,下游,,Industry: IT,中兴,IT
第一类新闻,VR版块,,恒信东方,中游,下游,,Industry: IT,中兴,IT
第一类新闻,卫星通信,,高新兴,上游,下游,,Industry: Telecom,深圳星联天通科技有限公司,Telecom
第一类新闻,智能视频,,高新兴,中游,中游,,Industry: IT.,中兴,IT
第一类新闻,智慧交警,,高新兴,中游,中游,,Industry: IT,中兴,IT
第一类新闻,车载模块、车载T-BOX测试产品,,利和兴,中游,下游,空。,Industry: IT,,IT
第一类新闻,汽车,,飞凡汽车,,中游,,Industry: Industrials,上汽,Industrials
第一类新闻,"CPU及芯片, 服务器整机及相关配件, 操作系统, 数据库, 终端, 网络及安全系统设备",品高股份,信创生态,中游,,空。,Industry: IT,,IT
第一类新闻,高压氢阀,南通新能源,神通,下游,,空。,Industry: Industrials,,Industrials
第一类新闻,卫星通话功能,,中国电信,上游,中游,,Industry: Telecom,中兴,Telecom
第一类新闻,新能源汽车,,现代汽车,中游,上游,,Industry: Industrials,北汽,Industrials
第一类新闻,减震器,,北特科技,中游,下游,,Industry: Industrials.,特斯拉,Industrials
第一类新闻,汽车零部件,座椅骨架总成,重庆沿浦汽车零部件有限公司,下游,中游,空。,Industry: Industrials,上海沿浦,Industrials
第一类新闻,封装技术,,蓝箭电子,中游,上游,,Industry: IT.,特斯拉,IT
第一类新闻,锂电材料,,吉利,上游,中游,空。,Industry: Materials.,天齐锂业股份有限公司,Materials
第一类新闻,无人驾驶,,理工导航,中游,下游,,Industry: IT,合作单位,IT
第一类新闻,光伏组件封装,改性硅胶材料,,,中游,,Industry: Energy.,锦富技术,Energy
第一类新闻,3C领域,,凌云光,中游,上游,,Industry: IT,中兴,IT
第一类新闻,机器视觉算法平台,,凌云光,中游,下游,,Industry: IT,多家汽车厂商,IT
第一类新闻,机器视觉认证,,凌云光,中游,上游,,Industry: IT,中兴,IT
第一类新闻,航空运输,,泰国正大集团,"上游, 空","下游, 中游",,Industry: Industrials.,"洛阳市政府, 河南省文旅集团",Industrials
第一类新闻,星闪芯片,,"创耀科技,,,车厂商","上游,,,中游",,,Industry: IT,,IT
第一类新闻,星闪芯片,,"创耀科技,,,车厂商","上游,,,中游",,,Industry: IT,,IT
第一类新闻,保护壳,,杰美特,中游,下游,,Industry: Materials,中兴,Materials
第一类新闻,服务器芯片,,协鑫能科,中游,中游,,Industry: IT,中兴,IT
第一类新闻,水电、新能源及储能、高效清洁火电、科技创新,,三峡集团,中游,中游,,Industry: Energy.,东方电气集团,Energy
第一类新闻,高端模组,,联得装备,上游,下游,4.92亿元,Industry: IT,中电商务（北京）有限公司,IT
第一类新闻,智能充电网络,,恒华科技,中游,上游,,Industry: IT.,中兴,IT
第一类新闻,锡膏印刷设备、点胶设备和柔性自动化设备,凯格精机,中兴,下游,,空。,Industry: Industrials.,,Industrials
第一类新闻,甲醇,VLCC油轮,招商轮船全资单船公司,中游,下游,10750万美元,Industry: Materials,大连造船,Materials
第一类新闻,锡膏印刷设备、点胶设备、柔性自动化设备,凯格精机,中兴,下游,,空。,Industry:Industrials,,Industrials
第一类新闻,数据中心,,依米康,中游,上游,,Industry: IT,中兴,IT
第一类新闻,精密金属结构件,,华亚智能,上游,中游,,Industry: Industrials.,,Industrials
第一类新闻,散热相关产品,,中石科技,上游,下游,,Industry: Industrials.,中兴,Industrials
第一类新闻,温控节能设备,佳力图,中兴,下游,,空。,Industry: Industrials,,Industrials
第一类新闻,汽车,,欣锐科技,"中游,中游",,,Industry: Industrials,"比亚迪,吉利汽车",Industrials
第一类新闻,光通讯模组,,科瑞技术,中游,下游,,Industry: Telecom,中兴,Telecom
第一类新闻,云计算,,南钢股份,中游,中游,,Industry: IT,阿里,IT
第一类新闻,高端模组项目,涂胶机、绑定机、遮光油墨和导电油墨自动涂布设备,深圳市鑫三力自动化设备有限公司,中游,下游,1.53亿元,Industry: Industrials.,京东,Industrials
第一类新闻,汽车零部件,问界M5、M7,四会富仕,中游,上游,空。,Industry: Industrials,赛力斯,Industrials
第一类新闻,工业机器人,,拓斯达,中游,下游,空。,Industry: Industrials,中兴,Industrials
第一类新闻,视频监控,,铭利达,中游,上游,,Industry: Industrials,中兴,Industrials
第一类新闻,中间体,,诚达药业,中游,下游,,Industry: Materials,礼来,Materials
第一类新闻,电池,未说明,弗迪电池有限公司,中游,中游,,Industry: Materials,京东,Materials
第一类新闻,新能源汽车,,远东传动,"中游,,,中游",,,Industry: Industrials,比亚迪,Industrials
第一类新闻,新能源汽车,,远东传动,"中游,,,中游",,,Industry: Industrials,奇瑞,Industrials
第一类新闻,线路钢管,,石化机械钢管分公司,中游,下游,空。,Industry: Materials,国家石油天然气管网集团有限公司建设项目管理分公司,Materials
第一类新闻,固体氧化物电解水制氢,新材料,紫金矿业长沙新能源公司,下游,下游,,Industry: Energy,华南理工大学陈宇教授团队,Energy
第一类新闻,清洁能源,,阿里,中游,下游,空。,Industry: Energy,老挝政府,Energy
第一类新闻,补锂剂,德方纳米,多家客户,,,,Industry: Materials.,,Materials
第一类新闻,摩托车,,铃木汽车公司,中游,下游,,Industry: Industrials.,KMSB Motors Sdn. Bhd公司,Industrials
第一类新闻,太阳能,HJT技术,,,,,Industry: Energy,迈为股份,Energy
第一类新闻,智能计算,,济南超级计算中心有限公司,上游,下游,1.8亿元。,Industry: IT,中贝通信,IT
第一类新闻,原水处理装置,,倍杰特,中游,下游,空。,Industry: Industrials,中石化,Industrials
第一类新闻,下线测试设备,,华依科技,中游,下游,,Industry:Industrials,上汽,Industrials
第一类新闻,安全系统和底盘高度传感器,问界,,,中游,空。,Industry: Industrials.,上海沿浦,Industrials
第一类新闻,清洁能源,,阿里,上游,下游,,Industry: Energy,老挝政府,Energy
第一类新闻,短距离无线网络,,北部湾港,中游,上游,空。,Industry: Telecom.,中兴,Telecom
第一类新闻,天线领域,,宇通,下游,中游,,Industry: Telecom,中兴,Telecom
第一类新闻,光伏发电,,永福股份,中游,中游,"3.7亿元,,,4.08亿元",Industry: Energy,华能福建公司罗源电力技术公司泉州片区户用分布式光伏发电一期EPC总承包项目,Energy
第一类新闻,光伏发电,,永福股份,中游,中游,"3.7亿元,,,4.08亿元",Industry: Energy,华能福建公司罗源电力技术公司漳州片区一期户用分布式光伏发电项目,Energy
第一类新闻,储能系统集成产品和系统解决方案,,怡亚通,中游,中游,空。,Industry: Energy,一舟电子科技股份有限公司,Energy
第一类新闻,天然气管道,,金洲管道,"下游,,,下游,,,下游",中游,空。,Industry: Energy,中石油,Energy
第一类新闻,天然气管道,,金洲管道,"下游,,,下游,,,下游",中游,空。,Industry: Energy,中石化,Energy
第一类新闻,天然气管道,,金洲管道,"下游,,,下游,,,下游",中游,空。,Industry: Energy,中海油,Energy
第一类新闻,电力行业,,华自科技,中游,上游,空。,Industry: Energy,长沙昇腾人工智能创新中心,Energy
第一类新闻,乳制品,,伊利集团,中游,中游,,Industry: Consumer Staples (CS),蒙牛集团,CS
第一类新闻,铝后深加工,,鄂尔多斯市,中游,下游,,Industry: Materials.,三国相关企业,Materials
第一类新闻,轮胎,,玲珑轮胎,中游,下游,,Industry: Industrials,小米,Industrials
第一类新闻,智能电推进技术,,微光股份,中游,中游,,Industry: Industrials.,西北工业大学无人系统技术研究院,Industrials
第一类新闻,冷链,智能柜,海容冷链,中游,下游,,Industry:Industrials,旺旺,Industrials
第一类新闻,光模块,,剑桥科技,上游,下游,,Industry: IT,中兴,IT
第一类新闻,5G设备,"华为,中兴","德国电信,沃达丰","下游,下游",,订单金额空,Industry: Telecom,,Telecom
第一类新闻,绿色甲醇,国家电投,"中远海运,,,上港集团,,,中国中检","中游,,,下游,,,中游,下游,,,空",,空。,Industry: Energy,,Energy
第一类新闻,绿色甲醇,国家电投,"中远海运,,,上港集团,,,中国中检","中游,,,下游,,,中游,下游,,,空",,空。,Industry: Energy,,Energy
第一类新闻,绿色甲醇,国家电投,"中远海运,,,上港集团,,,中国中检","中游,,,下游,,,中游,下游,,,空",,空。,Industry: Energy,,Energy
第一类新闻,绿色甲醇,国家电投,"中远海运,,,上港集团,,,中国中检","中游,,,下游,,,中游,下游,,,空",,空。,Industry: Energy,认证,Energy
第一类新闻,智能跟踪系统,开拓者1P智能跟踪支架,"天合跟踪,,,中国电建","中游,,,下游",108MW,,Industry: IT.,麦德林电力公司,IT
第一类新闻,飞机,A350-1000,渤海租赁,中游,下游,18.33亿美元,Industry: Industrials.,卡塔尔航空,Industrials
第一类新闻,煤气分质深度利用项目,,东华科技,中游,中游,6.24亿元。,Industry: Energy,临涣焦化股份有限公司,Energy
第一类新闻,化工,,博实股份,中游,下游,4261.32万元,Industry: Materials,国能新疆化工有限公司,Materials
第一类新闻,轻量化零部件,,瑞鹄模具,中游,下游,,Industry: Materials.,奇瑞,Materials
第一类新闻,汽车服务,,长久物流,上游,下游,,Industry: Industrials,武汉集度汽车服务有限公司,Industrials
第一类新闻,视窗防护屏、触控显示模组及精密结构件零部件,星星科技,中兴,下游,,,Industry: Industrials.,,Industrials
第一类新闻,纯电动商用车,特来电新能源股份有限公司,一汽,上游,,,Industry:Industrials.,,Industrials
第一类新闻,电池,,巨一科技,中游,中游,"45,056.00万元",Industry: Materials,大庆沃尔沃汽车制造有限公司,Materials
第一类新闻,芳纶涂覆隔膜,,泰和新材,下游,中游,,Industry: Materials.,部分客户,Materials
第一类新闻,再生资源,再生金属、废家电、再生塑料、报废汽车,中国再生资源开发集团有限公司,中游,中游,,Industry: Materials,京东,Materials
第一类新闻,二氧化碳应用端,,通源石油,中游,下游,,Industry: Materials.,新疆油田,Materials
第一类新闻,电子元器件,,博通公司,中游,上游,191亿韩元,Industry: IT,三星,IT
第一类新闻,液化天然气,,雪佛龙公司,中游,下游,,Industry: Energy.,液化天然气工厂工会,Energy
第一类新闻,LCP材料,,沃特股份,收货公司产业链位置,,,Industry: Materials,供货公司产业链位置,Materials
第一类新闻,财税数智化,,金财互联,中游,中游,,Industry:Financials,中兴,Financials
第一类新闻,太阳能光伏,,霍普珀科,中游,上游,,Industry: Energy.,呼和浩特市回民区人民政府,Energy
第一类新闻,建筑,,霍尼韦尔智能建筑科技集团,上游,中游,,Industry: Industrials,上海森兰外高桥商业营运中心有限公司,Industrials
第一类新闻,半导体,氮化镓,"国星光电,,,佛山照明智达电工科技有限公司",供应,,空。,Industry: IT,国星光电产业链位置：,IT
第一类新闻,半导体,氮化镓,"国星光电,,,佛山照明智达电工科技有限公司",供应,,空。,Industry: IT,佛山照明智达电工科技有限公司产业链位置：,IT
第一类新闻,有色金属,,中国有色金属工业协会,,,,Industry: Materials,中金岭南有色金属股份有限公司,Materials
第一类新闻,电化学储能产业,,深圳能源集团,中游,下游,,Industry: Energy,中兴,Energy
第一类新闻,交通运输,智慧平台,"华为,,,空,,,空",,,,Industry: Industrials,,Industrials
第一类新闻,交通运输,智慧平台,"华为,,,空,,,空",,,,Industry: Industrials,,Industrials
第一类新闻,交通运输,智慧平台,"华为,,,空,,,空",,,,Industry: Industrials,,Industrials
第一类新闻,数字农牧林草,,小草数字生态产业股份有限公司,上游,下游,空。,Industry:Agriculture,超图软件,Unknown
第一类新闻,医疗设备,,北京银行,上游,下游,,Industry:HealthCare,通用环球医疗集团有限公司,HealthCare
第一类新闻,金融服务,,浙商银行,中游,下游,,Industry: Financials,中兴,Financials
第一类新闻,新能源汽车,,中远海运,上游,下游,,Industry: Industrials,PWL Shipping GmbH & Co.KG,Industrials
第一类新闻,储能,,江苏林洋亿纬储能科技有限公司,中游,中游,,Industry: Energy,安徽晶昊新能源有限公司,Energy
第一类新闻,清洁能源,,辽宁旭能科技有限公司,中游,上游,,Industry: Energy.,中兴,Energy
第一类新闻,光伏电站,,三晖能源科技有限公司,下游,上游,7542.00万元。,Industry: Energy,河北雄安许继电科综合能源技术有限公司,Energy
第一类新闻,泵和旋流器组,"渣浆泵,水力旋流器",耐普矿机,中游,下游,9426.6万元,Industry: Industrials.,俄罗斯,Industrials
第一类新闻,电缆,,中国电信,下游,,6563万元。,Industry:Industrials,中国电信,Industrials
第一类新闻,智能建造机器人,,中科信息,中游,下游,,Industry: Industrials,四川蜀道集团,Industrials
第一类新闻,植保产品,浙农金泰生物科技有限公司,中化现代农业有限公司,上游,,空。,Industry: Materials,,Materials
第一类新闻,光伏组件,,乾景园林控股子公司安徽国晟新能源,下游,上游,12.5亿元。,Industry: Energy.,阿里,Energy
第一类新闻,工业互联网,,慧博云通,上游,下游,,Industry: IT,,IT
第一类新闻,自动驾驶技术,,优咔科技,中游,下游,,Industry: IT,雅安,IT
第一类新闻,海上油田开采,,中国船舶集团上海船舶研究设计院,中游,下游,空。,Industry: Energy,中海油,Energy
第一类新闻,储能,抽水蓄能电站,南网储能,下游,中游,,Industry: Energy,大姚县人民政府,Energy
第一类新闻,饮料,冷萃冻干咖啡,通达创智,中游,下游,,Industry: Consumer Staples,瑞幸咖啡,CS
第一类新闻,光电元器件,800G光模块,,,,,Industry:IT,领先交换机设备厂商,IT
第一类新闻,财税大模型,,金财互联,中游,中游,意向订单。,Industry: CD (Consumer Discretionary),中兴,CD
第一类新闻,光伏玻璃,,"隆基,,,晶澳,,,晶科",下游,,满产满销状态。,Industry: Materials.,,Materials
第一类新闻,消费电子结构件涂料,,广信材料,中游,上游,,Industry:Materials,中兴,Materials
第一类新闻,消费电子结构件涂料,,广信材料,中游,下游,,Industry: Materials,中兴,Materials
第一类新闻,网络安全,,天融信公司,中游,上游,空。,Industry: IT,中兴,IT
第一类新闻,水利水电,积石山抽水蓄能电站项目预可行性研究阶段勘察设计,甘肃省水电设计院,"中游,,,下游",上游,2838万元,Industry: Energy,广东省水利水电勘测设计研究院有限公司,Energy
第一类新闻,变性淀粉,,宝立食品,下游,上游,空。,Industry: Materials,宜瑞安贸易,Materials
第一类新闻,二甲苯,华润化工国际贸易（上海）有限公司,汉邦（江阴）石化有限公司,中游,每吨加价25元,合同有效期内预计产生代买收入不超过1175万元人民币,Industry:Materials,,Materials
第一类新闻,矿产采掘,,永兴新能源,上游,中游,6.83亿元,Industry: Materials,永洲锂业,Materials
第一类新闻,智能化项目,,江苏中科智能系统有限公司,中游,下游,1.2亿元。,Industry: IT,浙大邵逸夫医院绍兴院区,IT
第一类新闻,半导体,,ASML,中游,下游,,Industry: IT,Rapidus,IT
第一类新闻,终端产品,,南威软件,中游,中游,,Industry: Industrials,中兴,Industrials
第一类新闻,车轮,金固股份,江淮,下游,,空。,Industry: Industrials.,,Industrials
第一类新闻,传动轴总成,华为问界M5车型,冠盛股份,下游,上游,,Industry: Industrials,赛力斯,Industrials
第一类新闻,AIOT,意发功率,皇庭国际,,中游,,Industry: IT,国内知名头部企业,IT
第一类新闻,手机电池,欣旺达,中兴,下游,,空。,Industry: Materials,,Materials
第一类新闻,钠电正极材料,,容百科技,中游,中游,,Industry: Materials,头部电池客户,Materials
第一类新闻,GLP-1小分子药物,,药石科技,中游,下游,,Industry: HealthCare,,HealthCare
第一类新闻,进气系统,问界M5、M9,恒勃股份,中游,下游,空。,Industry: Industrials,问界,Industrials
第一类新闻,智算算力及行业AI领域,,汇纳科技股份有限公司,中游,中游,,Industry: IT,恒为科技（上海）股份有限公司,IT
第一类新闻,零部件,,雷诺汽车公司,,"上游,中游",,Industry: Industrials,"日产汽车,三菱汽车",Industrials
第一类新闻,天然气,,俄罗斯,中游,下游,,Industry: Energy,摩尔多瓦天然气公司,Energy
第一类新闻,天然气,,俄罗斯,上游,下游,,Industry: Energy,摩尔多瓦天然气公司,Energy
第一类新闻,石油,,俄罗斯,中游,中游,178万桶/日,Industry: Energy,,Energy
第一类新闻,电子元器件,笔记本电脑用触摸屏,莱宝高科,下游,中游,,Industry: Information Technology (IT),中兴,IT
第一类新闻,真空产品,汉钟精机,"机台商,,晶圆厂",小批量,,,Industry: Industrials.,,Industrials
第一类新闻,光场屏,华阳多媒体,中兴,下游,,,Industry: IT,,IT
第一类新闻,新能源乘用车,,远东传动,"中游,,,中游,,,中游,,,中游",,,Industry: Energy,上汽,Energy
第一类新闻,新能源乘用车,,远东传动,"中游,,,中游,,,中游,,,中游",,,Industry: Energy,江铃,Energy
第一类新闻,新能源乘用车,,远东传动,"中游,,,中游,,,中游,,,中游",,,Industry: Energy,北汽,Energy
第一类新闻,新能源乘用车,,远东传动,"中游,,,中游,,,中游,,,中游",,,Industry: Energy,五十铃,Energy
第一类新闻,人工智能计算,黄河昇腾服务器,黄河信产公司,上游,下游,空。,Industry: IT.,中原人工智能计算中心,IT
第一类新闻,人工智能计算,黄河昇腾服务器,黄河信产公司,上游,下游,空。,Industry: IT.,青岛人工智能计算中心,IT
第一类新闻,人工智能计算,黄河昇腾服务器,黄河信产公司,上游,下游,空。,Industry: IT.,北京门头沟人工智能计算中心,IT
第一类新闻,人工智能计算,黄河昇腾服务器,黄河信产公司,上游,下游,空。,Industry: IT.,洛阳人工智能计算中心,IT
第一类新闻,铀燃料,,Rosatom,上游,下游,126.5亿美元,Industry: Energy,孟加拉国,Energy
第一类新闻,卫星数据,,珠海欧比特卫星大数据有限公司,上游,下游,,Industry: IT,高分辨率对地观测系统黑龙江数据与应用中心,IT
第一类新闻,教育科技,,新东方,中游,中游,,Industry: IT,河南万德福教育科技,IT
第一类新闻,IT服务,一体化平台建设与转型升级项目服务,丽尚云环,中游,下游,2253.30万元,Industry: IT,科大讯飞,IT
第一类新闻,IT服务,一体化平台建设与转型升级项目服务,丽尚云环,中游,上游,2253.30万元。,Industry: IT.,科大讯飞,IT
第一类新闻,高标准农田建设,,棕榈股份,"中游,,,下游",上游,中标金额为9.62亿元,Industry:Agriculture,中国农业科学院农田灌溉研究所,Unknown
第一类新闻,高标准农田建设,,棕榈股份,"中游,,,下游",上游,中标金额为9.62亿元,Industry:Agriculture,河南省豫资农业服务有限公司,Unknown
第一类新闻,航空金融,,航新科技子公司天弘航空,中游,中游,空。,Industry: Financials,天津东疆管委会,Financials
第一类新闻,贸易数据,,小商品城,中游,下游,,Industry: CD (Consumer Discretionary),人民网旗下平台人民数据,CD
第一类新闻,城乡有机废弃物能源化资源化利用、沼气资源化高值化开发、生物天然气、碳减排,,中电投绿能,中游,下游,,Industry: Energy.,维尔利,Energy
第一类新闻,充电桩,,英维克,中游,中游,,Industry: Utilities,众多充电桩厂商,IT
第一类新闻,生物柴油,,朗坤环境,下游,上游,,Industry: Energy,瑞茂通供应链管理股份有限公司,Energy
第一类新闻,钢结构,叠合梁,海波重科,中游,下游,8880.40万元。,Industry: Industrials,保利长大工程有限公司,Industrials
第一类新闻,新能源电磁扁线,金田股份,多家客户,中游,,,Industry: Materials.,,Materials
第一类新闻,机器视觉业务,,安联锐视,中游,上游,,Industry: IT,中兴,IT
第一类新闻,"屏幕制造及整机组装智能化装备, 5G模块生产设备, 汽车电机电池组装智能设备",,联得装备,中游,中游,,Industry: Industrials,中兴,Industrials
第一类新闻,人工智能,,荣科科技,中游,下游,,Industry:IT,中兴,IT
第一类新闻,汽车线缆,,卡倍亿,中游,下游,,Industry:Industrials,赛力斯,Industrials
第一类新闻,跨境支付,,银联国际,中游,下游,,Industry: Financials,携程金融,Financials
第一类新闻,智慧医院建设,,润和软件,上游,中游,,Industry: HealthCare.,享易天下科技,HealthCare
第一类新闻,内存,HBM3E,,上游,,,Industry: IT,三星,IT
第一类新闻,石油开采,陆地一体化技术服务,中海油,下游,上游,900000000元。,Industry: Energy,大型石油公司,Energy
第一类新闻,汽车电子,,"均胜电子,,,均胜普瑞",下游,,,Industry: Industrials,,Industrials
第一类新闻,头发及头皮护理,馥绿德雅,皮尔法伯集团,中游,下游,空。,Industry: HealthCare.,橘宜集团,HealthCare
第一类新闻,液冷充电桩,,香山股份,,,,Industry: Energy.,赛力斯,Energy
第一类新闻,半导体,前道晶圆切割设备,北京大族天成半导体技术有限公司,中游,下游,,Industry: IT,,IT
第一类新闻,半导体,后道封测设备,北京大族天成半导体技术有限公司,中游,下游,,Industry: IT,,IT
第一类新闻,半导体,晶圆自动化传输设备,北京大族天成半导体技术有限公司,中游,下游,,Industry: IT,,IT
第一类新闻,汽车,整车主路及支路安全保护,中熔电气,中游,上游,,Industry: Industrials,中兴,Industrials
第一类新闻,物流服务,,三态股份,下游,中游,空。,Industry: Industrials,菜鸟供应链公司,Industrials
第一类新闻,矿山服务,,赛摩智能,中游,中游,,Industry: Materials,福建好运联联信息科技有限公司,Materials
第一类新闻,手机,铝合金新材料,和胜股份,中游,下游,,Industry: IT,中兴,IT
第一类新闻,视讯业务,传控软件,威创股份,下游,中游,,Industry: Telecom,万控软件,Telecom
第一类新闻,汽车,低碳车轮产品,金固股份,中游,下游,,Industry: Industrials,阿凡达新能源汽车,Industrials
第一类新闻,动力总成或新能源增程动力、气体机、AT产品,,东安动力,上游,下游,,Industry:Industrials,13家汽车企业,Industrials
第一类新闻,服务器芯片,,ADTechnology Co.,上游,下游,,Industry: IT,海外客户,IT
第一类新闻,电子元器件,,苏州固锝,中游,下游,,Industry: IT,中兴,IT
第一类新闻,光学零部件,,凤凰光学,中游,中游,,Industry: Industrials,中兴,Industrials
第一类新闻,电力电子元器件,IGBT、MOSFET及二三极管产品,扬杰科技,下游,上游,,Industry: Industrials,中兴,Industrials
第一类新闻,汽车座椅,缝制加工设备,上工申贝,中游,下游,,Industry:Industrials,中兴,Industrials
第一类新闻,零部件,中石科技公司,德系某Top3零部件供应商,上游,,空。,Industry: Industrials.,,Industrials
第一类新闻,LED车灯,,安瑞光电,上游,下游,,Industry: Materials.,问界,Materials
第一类新闻,LED车灯,,安瑞光电,上游,下游,,Industry: Materials.,问界,Materials
第一类新闻,元宇宙产业,蓝标智播,蓝色光标,下游,上游,,Industry: IT (Information Technology),昆山经济技术开发区管理委员会,IT
第一类新闻,建筑业,,用友网络,中游,中游,空。,Industry: Industrials,广联达科技股份有限公司,Industrials
第一类新闻,工业机器人,,超捷股份,中游,上游,空。,Industry: Industrials,Tier1客户,Industrials
第一类新闻,光伏产业链,,能辉科技,上游,下游,空。,Industry: Energy,越秀新能源,Energy
第一类新闻,IT产品,,荣联科技,中游,上游,空。,Industry: IT,中兴,IT
第一类新闻,汽车零部件,减震密封产品,郑煤机子公司,中游,下游,空。,Industry: Industrials,问界,Industrials
第一类新闻,电池,全固态电池,出光兴产,上游,下游,,Industry: Materials.,丰田,Materials
第一类新闻,城市生命线及安防领域,,汉威科技,中游,下游,,Industry: Industrials,中兴,Industrials
第一类新闻,新能源汽车零部件,悬置、衬套等减震密封产品及电驱零部件,,下游,中游,,Industry: Industrials.,问界,Industrials
第一类新闻,眼镜,,博士眼镜,中游,中游,空。,Industry:HealthCare,中兴,HealthCare
第一类新闻,飞机,"A320neo, A321neo",易捷航空,下游,上游,订单金额：空,Industry: Industrials.,空客公司,Industrials
第一类新闻,智能交通,,中兴,下游,上游,,Industry: IT,佳都科技,IT
第一类新闻,低压电池,,问界,,上游,空。,Industry:Materials,骆驼股份,Materials
第一类新闻,新能源电驱齿轮,福达股份,"吉利,,,比亚迪,,,舍弗勒,,,联合电子,,,株齿",,,,Industry: Industrials.,,Industrials
第一类新闻,新能源电驱齿轮,福达股份,"吉利,,,比亚迪,,,舍弗勒,,,联合电子,,,株齿",,,,Industry: Industrials.,,Industrials
第一类新闻,新能源电驱齿轮,福达股份,"吉利,,,比亚迪,,,舍弗勒,,,联合电子,,,株齿",,,,Industry: Industrials.,,Industrials
第一类新闻,新能源电驱齿轮,福达股份,"吉利,,,比亚迪,,,舍弗勒,,,联合电子,,,株齿",,,,Industry: Industrials.,,Industrials
第一类新闻,新能源电驱齿轮,福达股份,"吉利,,,比亚迪,,,舍弗勒,,,联合电子,,,株齿",,,,Industry: Industrials.,,Industrials
第一类新闻,车辆零部件,涂层产品,松井股份,上游,下游,,Industry: Industrials,赛力斯,Industrials
第一类新闻,手机摄像头模组,光洋股份,欧菲光,下游,,||,Industry: IT,,IT
第一类新闻,温控领域,屏蔽齿轮泵,大元泵业,下游,上游,空。注：由于未提及订单方向和金额，无法输出这两个特征。,Industry: Industrials,中兴,Industrials
第一类新闻,晶圆键合产品,Pollux,,,,,Industry: IT,,IT
第一类新闻,车载光学解决方案,,光峰科技,上游,下游,,Industry: IT.,赛力斯,IT
第一类新闻,通信设备,,"飞荣达,,,华为",,,,Industry: Telecom,,Telecom
第一类新闻,通信设备,,"飞荣达,,,华为",,,,Industry: Telecom,,Telecom
第一类新闻,笔记本,,"飞荣达,,,华为",,,,Industry: IT,,IT
第一类新闻,笔记本,,"飞荣达,,,华为",,,,Industry: IT,,IT
第一类新闻,新能源汽车,,"飞荣达,,,华为",,,,Industry: Industrials,,Industrials
第一类新闻,新能源汽车,,"飞荣达,,,华为",,,,Industry: Industrials,,Industrials
第一类新闻,储能,,"飞荣达,,,华为",,,,Industry: Energy,,Energy
